Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,Date,Hour,Minute,Time Period
2233,Airport,,No Cars Available,12/7/2016 18:16,,12/7/2016,18,16,Evening
2243,Airport,,No Cars Available,12/7/2016 18:16,,12/7/2016,18,16,Evening
2241,Airport,,No Cars Available,12/7/2016 18:17,,12/7/2016,18,17,Evening
2238,Airport,,No Cars Available,12/7/2016 18:20,,12/7/2016,18,20,Evening
2242,Airport,,No Cars Available,12/7/2016 18:20,,12/7/2016,18,20,Evening
2255,Airport,,No Cars Available,12/7/2016 18:21,,12/7/2016,18,21,Evening
2244,Airport,,No Cars Available,12/7/2016 18:22,,12/7/2016,18,22,Evening
2247,Airport,,No Cars Available,12/7/2016 18:24,,12/7/2016,18,24,Evening
2245,Airport,,No Cars Available,12/7/2016 18:24,,12/7/2016,18,24,Evening
2258,Airport,,No Cars Available,12/7/2016 18:25,,12/7/2016,18,25,Evening
2260,Airport,,No Cars Available,12/7/2016 18:25,,12/7/2016,18,25,Evening
2254,Airport,,No Cars Available,12/7/2016 18:25,,12/7/2016,18,25,Evening
2250,Airport,,No Cars Available,12/7/2016 18:26,,12/7/2016,18,26,Evening
2263,Airport,,No Cars Available,12/7/2016 18:27,,12/7/2016,18,27,Evening
2261,Airport,,No Cars Available,12/7/2016 18:28,,12/7/2016,18,28,Evening
2246,Airport,,No Cars Available,12/7/2016 18:30,,12/7/2016,18,30,Evening
2257,Airport,,No Cars Available,12/7/2016 18:30,,12/7/2016,18,30,Evening
2271,City,,No Cars Available,12/7/2016 18:32,,12/7/2016,18,32,Evening
2265,Airport,,No Cars Available,12/7/2016 18:32,,12/7/2016,18,32,Evening
2264,Airport,,No Cars Available,12/7/2016 18:32,,12/7/2016,18,32,Evening
2251,Airport,,No Cars Available,12/7/2016 18:32,,12/7/2016,18,32,Evening
2269,Airport,,No Cars Available,12/7/2016 18:33,,12/7/2016,18,33,Evening
2278,Airport,,No Cars Available,12/7/2016 18:36,,12/7/2016,18,36,Evening
2273,Airport,,No Cars Available,12/7/2016 18:36,,12/7/2016,18,36,Evening
2281,Airport,,No Cars Available,12/7/2016 18:36,,12/7/2016,18,36,Evening
2272,Airport,,No Cars Available,12/7/2016 18:39,,12/7/2016,18,39,Evening
2280,Airport,,No Cars Available,12/7/2016 18:40,,12/7/2016,18,40,Evening
2287,Airport,,No Cars Available,12/7/2016 18:40,,12/7/2016,18,40,Evening
2284,Airport,,No Cars Available,12/7/2016 18:41,,12/7/2016,18,41,Evening
2286,Airport,,No Cars Available,12/7/2016 18:41,,12/7/2016,18,41,Evening
2283,Airport,,No Cars Available,12/7/2016 18:41,,12/7/2016,18,41,Evening
2289,Airport,,No Cars Available,12/7/2016 18:41,,12/7/2016,18,41,Evening
2288,Airport,,No Cars Available,12/7/2016 18:42,,12/7/2016,18,42,Evening
2291,Airport,,No Cars Available,12/7/2016 18:46,,12/7/2016,18,46,Evening
2302,Airport,,No Cars Available,12/7/2016 18:47,,12/7/2016,18,47,Evening
2290,Airport,,No Cars Available,12/7/2016 18:48,,12/7/2016,18,48,Evening
2296,Airport,,No Cars Available,12/7/2016 18:48,,12/7/2016,18,48,Evening
2299,Airport,,No Cars Available,12/7/2016 18:49,,12/7/2016,18,49,Evening
2301,Airport,,No Cars Available,12/7/2016 18:50,,12/7/2016,18,50,Evening
2293,Airport,,No Cars Available,12/7/2016 18:50,,12/7/2016,18,50,Evening
2298,Airport,,No Cars Available,12/7/2016 18:53,,12/7/2016,18,53,Evening
2303,Airport,,No Cars Available,12/7/2016 18:53,,12/7/2016,18,53,Evening
2300,Airport,,No Cars Available,12/7/2016 18:53,,12/7/2016,18,53,Evening
2297,Airport,,No Cars Available,12/7/2016 18:54,,12/7/2016,18,54,Evening
2315,Airport,,No Cars Available,12/7/2016 18:58,,12/7/2016,18,58,Evening
2312,Airport,,No Cars Available,12/7/2016 18:58,,12/7/2016,18,58,Evening
2309,Airport,,No Cars Available,12/7/2016 18:59,,12/7/2016,18,59,Evening
2304,Airport,,No Cars Available,12/7/2016 18:59,,12/7/2016,18,59,Evening
2314,Airport,,No Cars Available,12/7/2016 18:59,,12/7/2016,18,59,Evening
2308,Airport,,No Cars Available,12/7/2016 19:02,,12/7/2016,19,2,Night
2317,Airport,,No Cars Available,12/7/2016 19:02,,12/7/2016,19,2,Night
2313,Airport,,No Cars Available,12/7/2016 19:03,,12/7/2016,19,3,Night
2306,City,,No Cars Available,12/7/2016 19:03,,12/7/2016,19,3,Night
2316,Airport,,No Cars Available,12/7/2016 19:04,,12/7/2016,19,4,Night
2321,Airport,,No Cars Available,12/7/2016 19:04,,12/7/2016,19,4,Night
2318,Airport,,No Cars Available,12/7/2016 19:04,,12/7/2016,19,4,Night
2319,Airport,,No Cars Available,12/7/2016 19:07,,12/7/2016,19,7,Night
2320,Airport,,No Cars Available,12/7/2016 19:07,,12/7/2016,19,7,Night
2324,Airport,,No Cars Available,12/7/2016 19:08,,12/7/2016,19,8,Night
2322,Airport,,No Cars Available,12/7/2016 19:09,,12/7/2016,19,9,Night
2329,Airport,,No Cars Available,12/7/2016 19:10,,12/7/2016,19,10,Night
2325,Airport,,No Cars Available,12/7/2016 19:10,,12/7/2016,19,10,Night
2344,Airport,,No Cars Available,12/7/2016 19:13,,12/7/2016,19,13,Night
2334,Airport,,No Cars Available,12/7/2016 19:14,,12/7/2016,19,14,Night
2330,Airport,,No Cars Available,12/7/2016 19:15,,12/7/2016,19,15,Night
2337,Airport,,No Cars Available,12/7/2016 19:15,,12/7/2016,19,15,Night
2326,Airport,,No Cars Available,12/7/2016 19:16,,12/7/2016,19,16,Night
2341,Airport,,No Cars Available,12/7/2016 19:17,,12/7/2016,19,17,Night
2332,City,,No Cars Available,12/7/2016 19:17,,12/7/2016,19,17,Night
2338,Airport,,No Cars Available,12/7/2016 19:17,,12/7/2016,19,17,Night
2333,Airport,,No Cars Available,12/7/2016 19:17,,12/7/2016,19,17,Night
2336,Airport,,No Cars Available,12/7/2016 19:18,,12/7/2016,19,18,Night
2342,Airport,,No Cars Available,12/7/2016 19:18,,12/7/2016,19,18,Night
2343,Airport,,No Cars Available,12/7/2016 19:19,,12/7/2016,19,19,Night
2351,City,,No Cars Available,12/7/2016 19:20,,12/7/2016,19,20,Night
2345,Airport,,No Cars Available,12/7/2016 19:20,,12/7/2016,19,20,Night
2350,City,,No Cars Available,12/7/2016 19:24,,12/7/2016,19,24,Night
2352,Airport,,No Cars Available,12/7/2016 19:26,,12/7/2016,19,26,Night
2361,Airport,,No Cars Available,12/7/2016 19:28,,12/7/2016,19,28,Night
2364,Airport,,No Cars Available,12/7/2016 19:29,,12/7/2016,19,29,Night
2355,Airport,,No Cars Available,12/7/2016 19:31,,12/7/2016,19,31,Night
2357,Airport,,No Cars Available,12/7/2016 19:31,,12/7/2016,19,31,Night
2366,Airport,,No Cars Available,12/7/2016 19:33,,12/7/2016,19,33,Night
2367,Airport,,No Cars Available,12/7/2016 19:35,,12/7/2016,19,35,Night
2358,Airport,,No Cars Available,12/7/2016 19:35,,12/7/2016,19,35,Night
2362,Airport,,No Cars Available,12/7/2016 19:36,,12/7/2016,19,36,Night
2371,Airport,,No Cars Available,12/7/2016 19:37,,12/7/2016,19,37,Night
2369,City,,No Cars Available,12/7/2016 19:37,,12/7/2016,19,37,Night
2380,Airport,,No Cars Available,12/7/2016 19:39,,12/7/2016,19,39,Night
2377,Airport,,No Cars Available,12/7/2016 19:40,,12/7/2016,19,40,Night
2384,Airport,,No Cars Available,12/7/2016 19:40,,12/7/2016,19,40,Night
2374,Airport,,No Cars Available,12/7/2016 19:41,,12/7/2016,19,41,Night
2379,Airport,,No Cars Available,12/7/2016 19:43,,12/7/2016,19,43,Night
2376,City,,No Cars Available,12/7/2016 19:43,,12/7/2016,19,43,Night
2378,Airport,,No Cars Available,12/7/2016 19:44,,12/7/2016,19,44,Night
2388,Airport,,No Cars Available,12/7/2016 19:46,,12/7/2016,19,46,Night
2383,Airport,,No Cars Available,12/7/2016 19:47,,12/7/2016,19,47,Night
2385,Airport,,No Cars Available,12/7/2016 19:47,,12/7/2016,19,47,Night
2391,Airport,,No Cars Available,12/7/2016 19:48,,12/7/2016,19,48,Night
2386,Airport,,No Cars Available,12/7/2016 19:51,,12/7/2016,19,51,Night
2394,Airport,,No Cars Available,12/7/2016 19:52,,12/7/2016,19,52,Night
2402,Airport,,No Cars Available,12/7/2016 19:53,,12/7/2016,19,53,Night
2390,Airport,,No Cars Available,12/7/2016 19:53,,12/7/2016,19,53,Night
2401,Airport,,No Cars Available,12/7/2016 19:55,,12/7/2016,19,55,Night
2400,Airport,,No Cars Available,12/7/2016 19:55,,12/7/2016,19,55,Night
2403,Airport,,No Cars Available,12/7/2016 19:55,,12/7/2016,19,55,Night
2414,Airport,,No Cars Available,12/7/2016 19:56,,12/7/2016,19,56,Night
2393,Airport,,No Cars Available,12/7/2016 19:58,,12/7/2016,19,58,Night
2398,Airport,,No Cars Available,12/7/2016 19:59,,12/7/2016,19,59,Night
2408,Airport,,No Cars Available,12/7/2016 20:01,,12/7/2016,20,1,Night
2415,Airport,,No Cars Available,12/7/2016 20:01,,12/7/2016,20,1,Night
2421,Airport,,No Cars Available,12/7/2016 20:07,,12/7/2016,20,7,Night
2419,Airport,,No Cars Available,12/7/2016 20:09,,12/7/2016,20,9,Night
2409,Airport,,No Cars Available,12/7/2016 20:10,,12/7/2016,20,10,Night
2428,Airport,,No Cars Available,12/7/2016 20:10,,12/7/2016,20,10,Night
2426,Airport,,No Cars Available,12/7/2016 20:10,,12/7/2016,20,10,Night
2422,Airport,,No Cars Available,12/7/2016 20:10,,12/7/2016,20,10,Night
2427,Airport,,No Cars Available,12/7/2016 20:12,,12/7/2016,20,12,Night
2425,Airport,,No Cars Available,12/7/2016 20:13,,12/7/2016,20,13,Night
2429,Airport,,No Cars Available,12/7/2016 20:17,,12/7/2016,20,17,Night
2431,Airport,,No Cars Available,12/7/2016 20:19,,12/7/2016,20,19,Night
2439,Airport,,No Cars Available,12/7/2016 20:19,,12/7/2016,20,19,Night
2433,Airport,,No Cars Available,12/7/2016 20:19,,12/7/2016,20,19,Night
2450,Airport,,No Cars Available,12/7/2016 20:20,,12/7/2016,20,20,Night
2440,Airport,,No Cars Available,12/7/2016 20:21,,12/7/2016,20,21,Night
2442,Airport,,No Cars Available,12/7/2016 20:22,,12/7/2016,20,22,Night
2443,Airport,,No Cars Available,12/7/2016 20:23,,12/7/2016,20,23,Night
2446,Airport,,No Cars Available,12/7/2016 20:25,,12/7/2016,20,25,Night
2455,Airport,,No Cars Available,12/7/2016 20:25,,12/7/2016,20,25,Night
2453,Airport,,No Cars Available,12/7/2016 20:25,,12/7/2016,20,25,Night
2452,Airport,,No Cars Available,12/7/2016 20:27,,12/7/2016,20,27,Night
2454,Airport,,No Cars Available,12/7/2016 20:28,,12/7/2016,20,28,Night
2451,Airport,,No Cars Available,12/7/2016 20:29,,12/7/2016,20,29,Night
2438,Airport,,No Cars Available,12/7/2016 20:29,,12/7/2016,20,29,Night
2462,Airport,,No Cars Available,12/7/2016 20:31,,12/7/2016,20,31,Night
2468,Airport,,No Cars Available,12/7/2016 20:31,,12/7/2016,20,31,Night
2456,Airport,,No Cars Available,12/7/2016 20:31,,12/7/2016,20,31,Night
2471,Airport,,No Cars Available,12/7/2016 20:35,,12/7/2016,20,35,Night
2464,Airport,,No Cars Available,12/7/2016 20:37,,12/7/2016,20,37,Night
2477,Airport,,No Cars Available,12/7/2016 20:38,,12/7/2016,20,38,Night
2472,Airport,,No Cars Available,12/7/2016 20:39,,12/7/2016,20,39,Night
2470,Airport,,No Cars Available,12/7/2016 20:40,,12/7/2016,20,40,Night
2476,Airport,,No Cars Available,12/7/2016 20:42,,12/7/2016,20,42,Night
2475,Airport,,No Cars Available,12/7/2016 20:44,,12/7/2016,20,44,Night
2478,Airport,,No Cars Available,12/7/2016 20:44,,12/7/2016,20,44,Night
2493,Airport,,No Cars Available,12/7/2016 20:48,,12/7/2016,20,48,Night
2488,Airport,,No Cars Available,12/7/2016 20:48,,12/7/2016,20,48,Night
2495,Airport,,No Cars Available,12/7/2016 20:49,,12/7/2016,20,49,Night
2485,Airport,,No Cars Available,12/7/2016 20:50,,12/7/2016,20,50,Night
2489,Airport,,No Cars Available,12/7/2016 20:50,,12/7/2016,20,50,Night
2479,Airport,,No Cars Available,12/7/2016 20:50,,12/7/2016,20,50,Night
2487,Airport,,No Cars Available,12/7/2016 20:51,,12/7/2016,20,51,Night
2492,Airport,,No Cars Available,12/7/2016 20:52,,12/7/2016,20,52,Night
2500,Airport,,No Cars Available,12/7/2016 20:54,,12/7/2016,20,54,Night
2504,Airport,,No Cars Available,12/7/2016 20:55,,12/7/2016,20,55,Night
2503,Airport,,No Cars Available,12/7/2016 20:55,,12/7/2016,20,55,Night
2490,Airport,,No Cars Available,12/7/2016 20:56,,12/7/2016,20,56,Night
2502,Airport,,No Cars Available,12/7/2016 20:56,,12/7/2016,20,56,Night
2494,Airport,,No Cars Available,12/7/2016 20:57,,12/7/2016,20,57,Night
2501,Airport,,No Cars Available,12/7/2016 20:59,,12/7/2016,20,59,Night
2498,Airport,,No Cars Available,12/7/2016 21:00,,12/7/2016,21,0,Night
2512,Airport,,No Cars Available,12/7/2016 21:03,,12/7/2016,21,3,Night
2514,Airport,,No Cars Available,12/7/2016 21:07,,12/7/2016,21,7,Night
2519,Airport,,No Cars Available,12/7/2016 21:07,,12/7/2016,21,7,Night
2513,Airport,,No Cars Available,12/7/2016 21:08,,12/7/2016,21,8,Night
2515,Airport,,No Cars Available,12/7/2016 21:08,,12/7/2016,21,8,Night
2522,City,,No Cars Available,12/7/2016 21:09,,12/7/2016,21,9,Night
2528,Airport,,No Cars Available,12/7/2016 21:11,,12/7/2016,21,11,Night
2523,Airport,,No Cars Available,12/7/2016 21:11,,12/7/2016,21,11,Night
2529,Airport,,No Cars Available,12/7/2016 21:12,,12/7/2016,21,12,Night
2521,Airport,,No Cars Available,12/7/2016 21:13,,12/7/2016,21,13,Night
2525,Airport,,No Cars Available,12/7/2016 21:15,,12/7/2016,21,15,Night
2541,Airport,,No Cars Available,12/7/2016 21:15,,12/7/2016,21,15,Night
2536,Airport,,No Cars Available,12/7/2016 21:15,,12/7/2016,21,15,Night
2546,Airport,,No Cars Available,12/7/2016 21:16,,12/7/2016,21,16,Night
2531,Airport,,No Cars Available,12/7/2016 21:16,,12/7/2016,21,16,Night
2542,Airport,,No Cars Available,12/7/2016 21:16,,12/7/2016,21,16,Night
2534,City,,No Cars Available,12/7/2016 21:18,,12/7/2016,21,18,Night
2539,Airport,,No Cars Available,12/7/2016 21:19,,12/7/2016,21,19,Night
2533,Airport,,No Cars Available,12/7/2016 21:19,,12/7/2016,21,19,Night
2558,Airport,,No Cars Available,12/7/2016 21:21,,12/7/2016,21,21,Night
2550,Airport,,No Cars Available,12/7/2016 21:21,,12/7/2016,21,21,Night
2547,Airport,,No Cars Available,12/7/2016 21:22,,12/7/2016,21,22,Night
2538,Airport,,No Cars Available,12/7/2016 21:22,,12/7/2016,21,22,Night
2557,Airport,,No Cars Available,12/7/2016 21:23,,12/7/2016,21,23,Night
2563,Airport,,No Cars Available,12/7/2016 21:24,,12/7/2016,21,24,Night
2548,Airport,,No Cars Available,12/7/2016 21:24,,12/7/2016,21,24,Night
2551,Airport,,No Cars Available,12/7/2016 21:26,,12/7/2016,21,26,Night
2555,Airport,,No Cars Available,12/7/2016 21:28,,12/7/2016,21,28,Night
2549,Airport,,No Cars Available,12/7/2016 21:28,,12/7/2016,21,28,Night
2554,Airport,,No Cars Available,12/7/2016 21:30,,12/7/2016,21,30,Night
2566,Airport,,No Cars Available,12/7/2016 21:31,,12/7/2016,21,31,Night
2562,Airport,,No Cars Available,12/7/2016 21:32,,12/7/2016,21,32,Night
2571,Airport,,No Cars Available,12/7/2016 21:32,,12/7/2016,21,32,Night
2565,Airport,,No Cars Available,12/7/2016 21:32,,12/7/2016,21,32,Night
2575,Airport,,No Cars Available,12/7/2016 21:33,,12/7/2016,21,33,Night
2568,Airport,,No Cars Available,12/7/2016 21:34,,12/7/2016,21,34,Night
2570,Airport,,No Cars Available,12/7/2016 21:34,,12/7/2016,21,34,Night
2564,Airport,,No Cars Available,12/7/2016 21:35,,12/7/2016,21,35,Night
2581,Airport,,No Cars Available,12/7/2016 21:35,,12/7/2016,21,35,Night
2576,Airport,,No Cars Available,12/7/2016 21:36,,12/7/2016,21,36,Night
2579,Airport,,No Cars Available,12/7/2016 21:38,,12/7/2016,21,38,Night
2574,Airport,,No Cars Available,12/7/2016 21:38,,12/7/2016,21,38,Night
2577,Airport,,No Cars Available,12/7/2016 21:38,,12/7/2016,21,38,Night
2580,Airport,,No Cars Available,12/7/2016 21:39,,12/7/2016,21,39,Night
2583,Airport,,No Cars Available,12/7/2016 21:41,,12/7/2016,21,41,Night
2573,Airport,,No Cars Available,12/7/2016 21:42,,12/7/2016,21,42,Night
2578,Airport,,No Cars Available,12/7/2016 21:42,,12/7/2016,21,42,Night
2590,Airport,,No Cars Available,12/7/2016 21:42,,12/7/2016,21,42,Night
2585,Airport,,No Cars Available,12/7/2016 21:42,,12/7/2016,21,42,Night
2594,Airport,,No Cars Available,12/7/2016 21:44,,12/7/2016,21,44,Night
2586,Airport,,No Cars Available,12/7/2016 21:45,,12/7/2016,21,45,Night
2587,Airport,,No Cars Available,12/7/2016 21:45,,12/7/2016,21,45,Night
2595,Airport,,No Cars Available,12/7/2016 21:49,,12/7/2016,21,49,Night
2599,Airport,,No Cars Available,12/7/2016 21:51,,12/7/2016,21,51,Night
2592,Airport,,No Cars Available,12/7/2016 21:52,,12/7/2016,21,52,Night
2600,Airport,,No Cars Available,12/7/2016 21:55,,12/7/2016,21,55,Night
2602,Airport,,No Cars Available,12/7/2016 21:56,,12/7/2016,21,56,Night
2601,Airport,,No Cars Available,12/7/2016 21:56,,12/7/2016,21,56,Night
2607,Airport,,No Cars Available,12/7/2016 21:59,,12/7/2016,21,59,Night
2612,Airport,,No Cars Available,12/7/2016 22:02,,12/7/2016,22,2,Night
2605,Airport,,No Cars Available,12/7/2016 22:03,,12/7/2016,22,3,Night
2606,Airport,,No Cars Available,12/7/2016 22:03,,12/7/2016,22,3,Night
2611,Airport,,No Cars Available,12/7/2016 22:04,,12/7/2016,22,4,Night
2614,Airport,,No Cars Available,12/7/2016 22:05,,12/7/2016,22,5,Night
2610,Airport,,No Cars Available,12/7/2016 22:06,,12/7/2016,22,6,Night
2615,Airport,,No Cars Available,12/7/2016 22:06,,12/7/2016,22,6,Night
2616,Airport,,No Cars Available,12/7/2016 22:07,,12/7/2016,22,7,Night
2618,Airport,,No Cars Available,12/7/2016 22:07,,12/7/2016,22,7,Night
2620,Airport,,No Cars Available,12/7/2016 22:08,,12/7/2016,22,8,Night
2623,Airport,,No Cars Available,12/7/2016 22:09,,12/7/2016,22,9,Night
2626,Airport,,No Cars Available,12/7/2016 22:11,,12/7/2016,22,11,Night
2619,Airport,,No Cars Available,12/7/2016 22:11,,12/7/2016,22,11,Night
2617,Airport,,No Cars Available,12/7/2016 22:11,,12/7/2016,22,11,Night
2622,Airport,,No Cars Available,12/7/2016 22:15,,12/7/2016,22,15,Night
2630,City,,No Cars Available,12/7/2016 22:15,,12/7/2016,22,15,Night
2638,Airport,,No Cars Available,12/7/2016 22:26,,12/7/2016,22,26,Night
2639,Airport,,No Cars Available,12/7/2016 22:28,,12/7/2016,22,28,Night
2634,City,,No Cars Available,12/7/2016 22:30,,12/7/2016,22,30,Night
2640,Airport,,No Cars Available,12/7/2016 22:32,,12/7/2016,22,32,Night
2649,City,,No Cars Available,12/7/2016 22:54,,12/7/2016,22,54,Night
2653,City,,No Cars Available,12/7/2016 22:59,,12/7/2016,22,59,Night
2654,City,,No Cars Available,12/7/2016 23:04,,12/7/2016,23,4,Night
2652,Airport,,No Cars Available,12/7/2016 23:07,,12/7/2016,23,7,Night
2656,Airport,,No Cars Available,12/7/2016 23:08,,12/7/2016,23,8,Night
2655,City,,No Cars Available,12/7/2016 23:11,,12/7/2016,23,11,Night
2660,Airport,,No Cars Available,12/7/2016 23:17,,12/7/2016,23,17,Night
2659,City,,No Cars Available,12/7/2016 23:22,,12/7/2016,23,22,Night
2663,Airport,,No Cars Available,12/7/2016 23:25,,12/7/2016,23,25,Night
2669,Airport,,No Cars Available,12/7/2016 23:37,,12/7/2016,23,37,Night
2670,Airport,,No Cars Available,12/7/2016 23:39,,12/7/2016,23,39,Night
2671,City,,No Cars Available,12/7/2016 23:43,,12/7/2016,23,43,Night
2673,Airport,,No Cars Available,12/7/2016 23:43,,12/7/2016,23,43,Night
2674,City,,No Cars Available,12/7/2016 23:45,,12/7/2016,23,45,Night
2678,Airport,,No Cars Available,12/7/2016 23:53,,12/7/2016,23,53,Night
4020,Airport,,No Cars Available,7/13/2016 0:02,,7/13/2016,0,2,Late Night
4022,City,,No Cars Available,7/13/2016 0:07,,7/13/2016,0,7,Late Night
4026,City,,No Cars Available,7/13/2016 0:08,,7/13/2016,0,8,Late Night
4025,City,,No Cars Available,7/13/2016 0:12,,7/13/2016,0,12,Late Night
2684,Airport,,No Cars Available,7/13/2016 0:14,,7/13/2016,0,14,Late Night
2685,City,,No Cars Available,7/13/2016 0:16,,7/13/2016,0,16,Late Night
2686,City,,No Cars Available,7/13/2016 0:24,,7/13/2016,0,24,Late Night
2688,City,,No Cars Available,7/13/2016 0:26,,7/13/2016,0,26,Late Night
2687,Airport,,No Cars Available,7/13/2016 0:31,,7/13/2016,0,31,Late Night
2690,Airport,,No Cars Available,7/13/2016 0:44,,7/13/2016,0,44,Late Night
2695,Airport,,No Cars Available,7/13/2016 0:48,,7/13/2016,0,48,Late Night
2693,Airport,,No Cars Available,7/13/2016 0:49,,7/13/2016,0,49,Late Night
2696,Airport,,No Cars Available,7/13/2016 0:50,,7/13/2016,0,50,Late Night
2694,Airport,,No Cars Available,7/13/2016 0:50,,7/13/2016,0,50,Late Night
2698,Airport,,No Cars Available,7/13/2016 0:55,,7/13/2016,0,55,Late Night
2697,City,,No Cars Available,7/13/2016 0:57,,7/13/2016,0,57,Late Night
2699,Airport,,No Cars Available,7/13/2016 0:59,,7/13/2016,0,59,Late Night
2700,City,,No Cars Available,7/13/2016 1:03,,7/13/2016,1,3,Late Night
2703,City,,No Cars Available,7/13/2016 1:09,,7/13/2016,1,9,Late Night
2705,Airport,,No Cars Available,7/13/2016 1:15,,7/13/2016,1,15,Late Night
2706,Airport,,No Cars Available,7/13/2016 1:21,,7/13/2016,1,21,Late Night
2710,Airport,,No Cars Available,7/13/2016 1:44,,7/13/2016,1,44,Late Night
2711,City,,No Cars Available,7/13/2016 1:47,,7/13/2016,1,47,Late Night
2712,Airport,,No Cars Available,7/13/2016 1:53,,7/13/2016,1,53,Late Night
2716,City,,No Cars Available,7/13/2016 1:56,,7/13/2016,1,56,Late Night
2715,Airport,,No Cars Available,7/13/2016 1:58,,7/13/2016,1,58,Late Night
2718,City,,No Cars Available,7/13/2016 2:06,,7/13/2016,2,6,Late Night
2720,City,,No Cars Available,7/13/2016 2:13,,7/13/2016,2,13,Late Night
2722,Airport,,No Cars Available,7/13/2016 2:16,,7/13/2016,2,16,Late Night
2721,Airport,,No Cars Available,7/13/2016 2:22,,7/13/2016,2,22,Late Night
2725,Airport,,No Cars Available,7/13/2016 2:26,,7/13/2016,2,26,Late Night
2726,City,,No Cars Available,7/13/2016 2:27,,7/13/2016,2,27,Late Night
2724,City,,No Cars Available,7/13/2016 2:31,,7/13/2016,2,31,Late Night
2734,City,,No Cars Available,7/13/2016 2:35,,7/13/2016,2,35,Late Night
2728,City,,No Cars Available,7/13/2016 2:35,,7/13/2016,2,35,Late Night
2730,City,,No Cars Available,7/13/2016 2:37,,7/13/2016,2,37,Late Night
2727,City,,No Cars Available,7/13/2016 2:38,,7/13/2016,2,38,Late Night
2735,Airport,,No Cars Available,7/13/2016 2:43,,7/13/2016,2,43,Late Night
2738,City,,No Cars Available,7/13/2016 2:48,,7/13/2016,2,48,Late Night
2739,Airport,,No Cars Available,7/13/2016 2:55,,7/13/2016,2,55,Late Night
2737,Airport,,No Cars Available,7/13/2016 2:56,,7/13/2016,2,56,Late Night
2741,Airport,,No Cars Available,7/13/2016 3:10,,7/13/2016,3,10,Late Night
2743,Airport,,No Cars Available,7/13/2016 3:12,,7/13/2016,3,12,Late Night
2744,City,,No Cars Available,7/13/2016 3:13,,7/13/2016,3,13,Late Night
2745,City,,No Cars Available,7/13/2016 3:14,,7/13/2016,3,14,Late Night
2748,Airport,,No Cars Available,7/13/2016 3:19,,7/13/2016,3,19,Late Night
2749,Airport,,No Cars Available,7/13/2016 3:30,,7/13/2016,3,30,Late Night
2753,City,,No Cars Available,7/13/2016 3:33,,7/13/2016,3,33,Late Night
2751,Airport,,No Cars Available,7/13/2016 3:33,,7/13/2016,3,33,Late Night
2754,Airport,,No Cars Available,7/13/2016 3:35,,7/13/2016,3,35,Late Night
2755,Airport,,No Cars Available,7/13/2016 3:37,,7/13/2016,3,37,Late Night
2756,Airport,,No Cars Available,7/13/2016 3:41,,7/13/2016,3,41,Late Night
2757,Airport,,No Cars Available,7/13/2016 3:44,,7/13/2016,3,44,Late Night
2760,City,,No Cars Available,7/13/2016 3:46,,7/13/2016,3,46,Late Night
2763,City,,No Cars Available,7/13/2016 3:58,,7/13/2016,3,58,Late Night
2765,Airport,,No Cars Available,7/13/2016 4:03,,7/13/2016,4,3,Early Morning
2766,City,,No Cars Available,7/13/2016 4:11,,7/13/2016,4,11,Early Morning
2770,Airport,,No Cars Available,7/13/2016 4:22,,7/13/2016,4,22,Early Morning
2773,Airport,,No Cars Available,7/13/2016 4:32,,7/13/2016,4,32,Early Morning
2776,City,,No Cars Available,7/13/2016 4:38,,7/13/2016,4,38,Early Morning
2772,Airport,,No Cars Available,7/13/2016 4:40,,7/13/2016,4,40,Early Morning
2775,Airport,,No Cars Available,7/13/2016 4:42,,7/13/2016,4,42,Early Morning
2783,Airport,,No Cars Available,7/13/2016 4:50,,7/13/2016,4,50,Early Morning
2790,City,,No Cars Available,7/13/2016 4:53,,7/13/2016,4,53,Early Morning
2804,City,,No Cars Available,7/13/2016 4:58,,7/13/2016,4,58,Early Morning
2807,City,,No Cars Available,7/13/2016 5:04,,7/13/2016,5,4,Early Morning
2817,City,,No Cars Available,7/13/2016 5:04,,7/13/2016,5,4,Early Morning
2812,City,,No Cars Available,7/13/2016 5:10,,7/13/2016,5,10,Early Morning
2821,City,,No Cars Available,7/13/2016 5:13,,7/13/2016,5,13,Early Morning
2843,City,,No Cars Available,7/13/2016 5:27,,7/13/2016,5,27,Early Morning
2838,City,,No Cars Available,7/13/2016 5:30,,7/13/2016,5,30,Early Morning
2850,Airport,,No Cars Available,7/13/2016 5:37,,7/13/2016,5,37,Early Morning
2870,City,,No Cars Available,7/13/2016 5:41,,7/13/2016,5,41,Early Morning
2868,City,,No Cars Available,7/13/2016 5:44,,7/13/2016,5,44,Early Morning
2852,City,,No Cars Available,7/13/2016 5:44,,7/13/2016,5,44,Early Morning
2874,City,,No Cars Available,7/13/2016 5:45,,7/13/2016,5,45,Early Morning
2878,City,,No Cars Available,7/13/2016 5:55,,7/13/2016,5,55,Early Morning
2892,City,,No Cars Available,7/13/2016 5:55,,7/13/2016,5,55,Early Morning
2882,City,,No Cars Available,7/13/2016 5:58,,7/13/2016,5,58,Early Morning
2893,City,,No Cars Available,7/13/2016 6:04,,7/13/2016,6,4,Early Morning
2904,City,,No Cars Available,7/13/2016 6:07,,7/13/2016,6,7,Early Morning
2915,City,,No Cars Available,7/13/2016 6:20,,7/13/2016,6,20,Early Morning
